timestamp,flow_rate,speed,location,direction,data_source,processing_timestamp
2019-11-14 15:30:00,9,34.333,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:30:00,22,11.273,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:30:00,2,7.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:30:00,295,26.447,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:30:00,5,42.4,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,53,12.415,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,8,13.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,5,32.6,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,3,7.667,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,251,32.351,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,59,29.085,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,1,8.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,1,2.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,2,12.5,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,1,6.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,2,10.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,46,8.783,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,4,6.25,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,7,8.571,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,3,7.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,1,37.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,18,12.611,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,1,11.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,222,28.216,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 15:45:00,19,23.526,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,14,13.786,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,11,12.818,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,3,13.667,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,4,11.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,135,33.511,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,109,31.211,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,2,6.5,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,1,8.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,2,6.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,5,12.2,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,3,9.667,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,42,9.286,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,11,7.455,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,14,8.857,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,11,9.091,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,2,5.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,10,14.7,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,6,11.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,185,29.978,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:00:00,20,29.55,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,16,13.312,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,5,13.6,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,2,18.5,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,3,12.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,154,32.506,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,117,31.65,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,3,6.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,1,9.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,3,13.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,38,8.132,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,10,9.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,14,8.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,6,7.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,10,13.6,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,8,9.375,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,184,31.636,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:15:00,26,28.615,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,16,16.312,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,14,13.214,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,2,24.5,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,2,9.5,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,111,30.162,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,106,29.028,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,1,34.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,1,12.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,2,11.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,1,9.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,8,12.75,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,2,8.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,31,8.452,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,12,9.083,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,23,8.304,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,8,9.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,1,13.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,3,14.667,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,8,12.625,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,5,10.6,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,160,30.456,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:30:00,32,28.344,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,20,14.75,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,11,11.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,2,2.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,126,32.944,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,109,30.358,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,1,6.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,6,12.667,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,2,9.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,32,8.25,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,9,8.222,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,8,9.375,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,2,5.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,1,19.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,1,14.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,10,14.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,5,12.2,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,191,32.408,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 16:45:00,35,32.457,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,22,13.682,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,13,11.692,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,1,2.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,3,5.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,94,28.574,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,96,26.677,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,1,0.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,2,9.5,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,1,16.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,3,15.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,37,9.459,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,11,10.273,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,20,9.75,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,4,8.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,1,15.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,10,13.1,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,9,11.333,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,138,26.384,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,20,25.2,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:00:00,1,11.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,17,14.588,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,16,12.812,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,3,6.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,92,33.761,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,93,29.355,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,1,2.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,2,9.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,2,10.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,1,10.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,34,8.353,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,9,6.667,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,11,9.636,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,1,9.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,11,14.364,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,14,12.286,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,120,29.233,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:15:00,23,29.391,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,24,13.375,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,18,11.222,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,3,20.333,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,93,32.462,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,100,29.32,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,2,2.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,1,9.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,1,1.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,5,10.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,1,7.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,34,8.706,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,9,8.333,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,14,7.429,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,1,11.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,6,13.333,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,7,13.429,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,137,28.927,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:30:00,21,26.762,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,14,9.857,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,13,9.538,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,2,1.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,4,12.75,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,84,30.155,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,80,27.2,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,1,0.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,1,7.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,4,7.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,3,10.333,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,1,6.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,26,8.692,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,10,8.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,13,9.154,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,6,7.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,2,9.5,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,9,12.667,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,8,13.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,98,26.765,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 17:45:00,15,26.6,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,21,15.19,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,11,14.182,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,2,10.5,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,2,15.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,79,35.038,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,87,30.414,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,1,4.0,RIVERSIDE DR / CROSSING PL,NORTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,4,10.5,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,1,7.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,28,8.75,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,10,10.1,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,15,7.8,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,5,8.0,RIVERSIDE DR / CROSSING PL,SOUTHBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,1,12.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,1,3.0,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,2,14.5,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,8,12.75,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,105,30.171,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:00:00,16,25.312,RIVERSIDE DR / CROSSING PL,WESTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:15:00,21,15.095,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:15:00,16,13.812,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:15:00,2,33.5,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
2019-11-14 18:15:00,1,48.0,RIVERSIDE DR / CROSSING PL,EASTBOUND,austin_traffic,2025-08-13 20:54:44.260300
